datetime,facility_name,consumption_kwh
2025-02-13 23:00:00,中学校,0.365
2025-02-13 23:30:00,中学校,0.359
2025-02-14 00:00:00,中学校,0.377
2025-02-14 00:30:00,中学校,0.348
2025-02-14 01:00:00,中学校,0.338
2025-02-14 01:30:00,中学校,0.359
2025-02-14 02:00:00,中学校,0.38
2025-02-14 02:30:00,中学校,0.355
2025-02-14 03:00:00,中学校,0.375
2025-02-14 03:30:00,中学校,0.358
2025-02-14 04:00:00,中学校,0.338
2025-02-14 04:30:00,中学校,0.386
2025-02-14 05:00:00,中学校,1.354
2025-02-14 05:30:00,中学校,1.308
2025-02-14 06:00:00,中学校,4.587
2025-02-14 06:30:00,中学校,4.53
2025-02-14 07:00:00,中学校,9.202
2025-02-14 07:30:00,中学校,10.336
2025-02-14 08:00:00,中学校,12.464
2025-02-14 08:30:00,中学校,12.754
2025-02-14 09:00:00,中学校,9.798
2025-02-14 09:30:00,中学校,10.271
2025-02-14 10:00:00,中学校,6.023
2025-02-14 10:30:00,中学校,5.744
2025-02-14 11:00:00,中学校,4.074
2025-02-14 11:30:00,中学校,4.178
2025-02-14 12:00:00,中学校,5.442
2025-02-14 12:30:00,中学校,5.53
2025-02-14 13:00:00,中学校,7.458
2025-02-14 13:30:00,中学校,7.458
2025-02-14 14:00:00,中学校,8.391
2025-02-14 14:30:00,中学校,8.65
2025-02-14 15:00:00,中学校,7.158
2025-02-14 15:30:00,中学校,7.51
2025-02-14 16:00:00,中学校,5.606
2025-02-14 16:30:00,中学校,5.118
2025-02-14 17:00:00,中学校,2.53
2025-02-14 17:30:00,中学校,2.652
2025-02-14 18:00:00,中学校,1.157
2025-02-14 18:30:00,中学校,1.084
2025-02-14 19:00:00,中学校,0.352
2025-02-14 19:30:00,中学校,0.345
2025-02-14 20:00:00,中学校,0.366
2025-02-14 20:30:00,中学校,0.4
2025-02-14 21:00:00,中学校,0.36
2025-02-14 21:30:00,中学校,0.386
2025-02-14 22:00:00,中学校,0.365
2025-02-14 22:30:00,中学校,0.363
2025-02-14 23:00:00,中学校,0.38
2025-02-14 23:30:00,中学校,0.342
2025-02-15 00:00:00,中学校,0.401
2025-02-15 00:30:00,中学校,0.38
2025-02-15 01:00:00,中学校,0.39
2025-02-15 01:30:00,中学校,0.365
2025-02-15 02:00:00,中学校,0.379
2025-02-15 02:30:00,中学校,0.387
2025-02-15 03:00:00,中学校,0.368
2025-02-15 03:30:00,中学校,0.354
2025-02-15 04:00:00,中学校,0.353
2025-02-15 04:30:00,中学校,0.362
2025-02-15 05:00:00,中学校,0.374
2025-02-15 05:30:00,中学校,0.367
2025-02-15 06:00:00,中学校,0.361
2025-02-15 06:30:00,中学校,0.383
2025-02-15 07:00:00,中学校,0.362
2025-02-15 07:30:00,中学校,0.359
2025-02-15 08:00:00,中学校,0.522
2025-02-15 08:30:00,中学校,0.513
2025-02-15 09:00:00,中学校,0.665
2025-02-15 09:30:00,中学校,0.661
2025-02-15 10:00:00,中学校,0.859
2025-02-15 10:30:00,中学校,0.908
2025-02-15 11:00:00,中学校,1.118
2025-02-15 11:30:00,中学校,1.133
2025-02-15 12:00:00,中学校,1.152
2025-02-15 12:30:00,中学校,1.216
2025-02-15 13:00:00,中学校,1.067
2025-02-15 13:30:00,中学校,1.115
2025-02-15 14:00:00,中学校,0.883
2025-02-15 14:30:00,中学校,0.838
2025-02-15 15:00:00,中学校,0.697
2025-02-15 15:30:00,中学校,0.704
2025-02-15 16:00:00,中学校,0.563
2025-02-15 16:30:00,中学校,0.499
2025-02-15 17:00:00,中学校,0.351
2025-02-15 17:30:00,中学校,0.388
2025-02-15 18:00:00,中学校,0.356
2025-02-15 18:30:00,中学校,0.373
2025-02-15 19:00:00,中学校,0.386
2025-02-15 19:30:00,中学校,0.353
2025-02-15 20:00:00,中学校,0.398
2025-02-15 20:30:00,中学校,0.391
2025-02-15 21:00:00,中学校,0.377
2025-02-15 21:30:00,中学校,0.403
2025-02-15 22:00:00,中学校,0.363
2025-02-15 22:30:00,中学校,0.385
2025-02-15 23:00:00,中学校,0.375
2025-02-15 23:30:00,中学校,0.358
2025-02-16 00:00:00,中学校,0.359
2025-02-16 00:30:00,中学校,0.408
2025-02-16 01:00:00,中学校,0.39
2025-02-16 01:30:00,中学校,0.387
2025-02-16 02:00:00,中学校,0.359
2025-02-16 02:30:00,中学校,0.383
2025-02-16 03:00:00,中学校,0.363
2025-02-16 03:30:00,中学校,0.402
2025-02-16 04:00:00,中学校,0.393
2025-02-16 04:30:00,中学校,0.387
2025-02-16 05:00:00,中学校,0.385
2025-02-16 05:30:00,中学校,0.368
2025-02-16 06:00:00,中学校,0.379
2025-02-16 06:30:00,中学校,0.399
2025-02-16 07:00:00,中学校,0.379
2025-02-16 07:30:00,中学校,0.355
2025-02-16 08:00:00,中学校,0.53
2025-02-16 08:30:00,中学校,0.482
2025-02-16 09:00:00,中学校,0.707
2025-02-16 09:30:00,中学校,0.691
2025-02-16 10:00:00,中学校,0.79
2025-02-16 10:30:00,中学校,0.917
2025-02-16 11:00:00,中学校,1.171
2025-02-16 11:30:00,中学校,1.073
2025-02-16 12:00:00,中学校,1.275
2025-02-16 12:30:00,中学校,1.102
2025-02-16 13:00:00,中学校,1.068
2025-02-16 13:30:00,中学校,1.051
2025-02-16 14:00:00,中学校,0.912
2025-02-16 14:30:00,中学校,0.926
2025-02-16 15:00:00,中学校,0.761
2025-02-16 15:30:00,中学校,0.678
2025-02-16 16:00:00,中学校,0.499
2025-02-16 16:30:00,中学校,0.514
2025-02-16 17:00:00,中学校,0.394
2025-02-16 17:30:00,中学校,0.33
2025-02-16 18:00:00,中学校,0.344
2025-02-16 18:30:00,中学校,0.371
2025-02-16 19:00:00,中学校,0.391
2025-02-16 19:30:00,中学校,0.361
2025-02-16 20:00:00,中学校,0.382
2025-02-16 20:30:00,中学校,0.407
2025-02-16 21:00:00,中学校,0.37
2025-02-16 21:30:00,中学校,0.366
2025-02-16 22:00:00,中学校,0.379
2025-02-16 22:30:00,中学校,0.373
2025-02-16 23:00:00,中学校,0.375
2025-02-16 23:30:00,中学校,0.367
2025-02-17 00:00:00,中学校,0.365
2025-02-17 00:30:00,中学校,0.352
2025-02-17 01:00:00,中学校,0.381
2025-02-17 01:30:00,中学校,0.351
2025-02-17 02:00:00,中学校,0.355
2025-02-17 02:30:00,中学校,0.348
2025-02-17 03:00:00,中学校,0.364
2025-02-17 03:30:00,中学校,0.371
2025-02-17 04:00:00,中学校,0.35
2025-02-17 04:30:00,中学校,0.365
2025-02-17 05:00:00,中学校,1.322
2025-02-17 05:30:00,中学校,1.208
2025-02-17 06:00:00,中学校,4.404
2025-02-17 06:30:00,中学校,4.99
2025-02-17 07:00:00,中学校,9.359
2025-02-17 07:30:00,中学校,10.046
2025-02-17 08:00:00,中学校,12.209
2025-02-17 08:30:00,中学校,12.653
2025-02-17 09:00:00,中学校,9.648
2025-02-17 09:30:00,中学校,9.093
2025-02-17 10:00:00,中学校,5.571
2025-02-17 10:30:00,中学校,5.822
2025-02-17 11:00:00,中学校,4.138
2025-02-17 11:30:00,中学校,4.031
2025-02-17 12:00:00,中学校,5.052
2025-02-17 12:30:00,中学校,5.498
2025-02-17 13:00:00,中学校,7.075
2025-02-17 13:30:00,中学校,7.098
2025-02-17 14:00:00,中学校,7.885
2025-02-17 14:30:00,中学校,8.116
2025-02-17 15:00:00,中学校,7.208
2025-02-17 15:30:00,中学校,7.423
2025-02-17 16:00:00,中学校,4.688
2025-02-17 16:30:00,中学校,4.912
2025-02-17 17:00:00,中学校,2.584
2025-02-17 17:30:00,中学校,2.749
2025-02-17 18:00:00,中学校,1.139
2025-02-17 18:30:00,中学校,1.064
2025-02-17 19:00:00,中学校,0.379
2025-02-17 19:30:00,中学校,0.369
2025-02-17 20:00:00,中学校,0.385
2025-02-17 20:30:00,中学校,0.358
2025-02-17 21:00:00,中学校,0.381
2025-02-17 21:30:00,中学校,0.386
2025-02-17 22:00:00,中学校,0.371
2025-02-17 22:30:00,中学校,0.409
2025-02-17 23:00:00,中学校,0.379
2025-02-17 23:30:00,中学校,0.403
2025-02-18 00:00:00,中学校,0.417
2025-02-18 00:30:00,中学校,0.339
2025-02-18 01:00:00,中学校,0.391
2025-02-18 01:30:00,中学校,0.38
2025-02-18 02:00:00,中学校,0.375
2025-02-18 02:30:00,中学校,0.358
2025-02-18 03:00:00,中学校,0.354
2025-02-18 03:30:00,中学校,0.351
2025-02-18 04:00:00,中学校,0.411
2025-02-18 04:30:00,中学校,0.379
2025-02-18 05:00:00,中学校,1.222
2025-02-18 05:30:00,中学校,1.242
2025-02-18 06:00:00,中学校,4.114
2025-02-18 06:30:00,中学校,4.85
2025-02-18 07:00:00,中学校,9.725
2025-02-18 07:30:00,中学校,9.95
2025-02-18 08:00:00,中学校,12.529
2025-02-18 08:30:00,中学校,13.121
2025-02-18 09:00:00,中学校,9.849
2025-02-18 09:30:00,中学校,10.197
2025-02-18 10:00:00,中学校,5.775
2025-02-18 10:30:00,中学校,5.366
2025-02-18 11:00:00,中学校,3.857
2025-02-18 11:30:00,中学校,3.941
2025-02-18 12:00:00,中学校,5.34
2025-02-18 12:30:00,中学校,5.621
2025-02-18 13:00:00,中学校,7.383
2025-02-18 13:30:00,中学校,7.308
2025-02-18 14:00:00,中学校,8.42
2025-02-18 14:30:00,中学校,8.227
2025-02-18 15:00:00,中学校,7.308
2025-02-18 15:30:00,中学校,7.871
2025-02-18 16:00:00,中学校,4.972
2025-02-18 16:30:00,中学校,5.094
2025-02-18 17:00:00,中学校,2.605
2025-02-18 17:30:00,中学校,2.861
2025-02-18 18:00:00,中学校,1.071
2025-02-18 18:30:00,中学校,1.118
2025-02-18 19:00:00,中学校,0.388
2025-02-18 19:30:00,中学校,0.354
2025-02-18 20:00:00,中学校,0.386
2025-02-18 20:30:00,中学校,0.332
2025-02-18 21:00:00,中学校,0.35
2025-02-18 21:30:00,中学校,0.368
2025-02-18 22:00:00,中学校,0.415
2025-02-18 22:30:00,中学校,0.373
2025-02-18 23:00:00,中学校,0.373
2025-02-18 23:30:00,中学校,0.391
2025-02-19 00:00:00,中学校,0.35
2025-02-19 00:30:00,中学校,0.314
2025-02-19 01:00:00,中学校,0.402
2025-02-19 01:30:00,中学校,0.381
2025-02-19 02:00:00,中学校,0.362
2025-02-19 02:30:00,中学校,0.371
2025-02-19 03:00:00,中学校,0.39
2025-02-19 03:30:00,中学校,0.368
2025-02-19 04:00:00,中学校,0.373
2025-02-19 04:30:00,中学校,0.408
2025-02-19 05:00:00,中学校,1.229
2025-02-19 05:30:00,中学校,1.345
2025-02-19 06:00:00,中学校,4.298
2025-02-19 06:30:00,中学校,4.935
2025-02-19 07:00:00,中学校,9.845
2025-02-19 07:30:00,中学校,9.369
2025-02-19 08:00:00,中学校,11.587
2025-02-19 08:30:00,中学校,12.308
2025-02-19 09:00:00,中学校,10.142
2025-02-19 09:30:00,中学校,10.631
2025-02-19 10:00:00,中学校,5.385
2025-02-19 10:30:00,中学校,5.462
2025-02-19 11:00:00,中学校,3.903
2025-02-19 11:30:00,中学校,3.847
2025-02-19 12:00:00,中学校,5.121
2025-02-19 12:30:00,中学校,5.008
2025-02-19 13:00:00,中学校,7.493
2025-02-19 13:30:00,中学校,7.163
2025-02-19 14:00:00,中学校,8.296
2025-02-19 14:30:00,中学校,8.418
2025-02-19 15:00:00,中学校,6.812
2025-02-19 15:30:00,中学校,7.533
2025-02-19 16:00:00,中学校,5.081
2025-02-19 16:30:00,中学校,5.081
2025-02-19 17:00:00,中学校,2.673
2025-02-19 17:30:00,中学校,2.655
2025-02-19 18:00:00,中学校,1.125
2025-02-19 18:30:00,中学校,1.127
2025-02-19 19:00:00,中学校,0.348
2025-02-19 19:30:00,中学校,0.399
2025-02-19 20:00:00,中学校,0.357
2025-02-19 20:30:00,中学校,0.371
2025-02-19 21:00:00,中学校,0.392
2025-02-19 21:30:00,中学校,0.364
2025-02-19 22:00:00,中学校,0.374
2025-02-19 22:30:00,中学校,0.33
2025-02-19 23:00:00,中学校,0.333
2025-02-19 23:30:00,中学校,0.37
2025-02-20 00:00:00,中学校,0.374
2025-02-20 00:30:00,中学校,0.391
2025-02-20 01:00:00,中学校,0.385
2025-02-20 01:30:00,中学校,0.341
2025-02-20 02:00:00,中学校,0.394
2025-02-20 02:30:00,中学校,0.348
2025-02-20 03:00:00,中学校,0.386
2025-02-20 03:30:00,中学校,0.362
2025-02-20 04:00:00,中学校,0.42
2025-02-20 04:30:00,中学校,0.359
2025-02-20 05:00:00,中学校,1.306
2025-02-20 05:30:00,中学校,1.321
2025-02-20 06:00:00,中学校,4.522
2025-02-20 06:30:00,中学校,4.349
2025-02-20 07:00:00,中学校,10.772
2025-02-20 07:30:00,中学校,9.406
2025-02-20 08:00:00,中学校,12.122
2025-02-20 08:30:00,中学校,12.459
2025-02-20 09:00:00,中学校,10.146
2025-02-20 09:30:00,中学校,9.705
2025-02-20 10:00:00,中学校,5.968
2025-02-20 10:30:00,中学校,5.74
2025-02-20 11:00:00,中学校,4.006
2025-02-20 11:30:00,中学校,4.114
2025-02-20 12:00:00,中学校,5.033
2025-02-20 12:30:00,中学校,5.102
2025-02-20 13:00:00,中学校,7.332
2025-02-20 13:30:00,中学校,7.681
2025-02-20 14:00:00,中学校,8.191
2025-02-20 14:30:00,中学校,8.16
2025-02-20 15:00:00,中学校,6.545
2025-02-20 15:30:00,中学校,7.062
2025-02-20 16:00:00,中学校,4.613
2025-02-20 16:30:00,中学校,4.676
2025-02-20 17:00:00,中学校,2.741
2025-02-20 17:30:00,中学校,3.138
2025-02-20 18:00:00,中学校,1.133
2025-02-20 18:30:00,中学校,1.141
2025-02-20 19:00:00,中学校,0.356
2025-02-20 19:30:00,中学校,0.351
2025-02-20 20:00:00,中学校,0.408
2025-02-20 20:30:00,中学校,0.355
2025-02-20 21:00:00,中学校,0.333
2025-02-20 21:30:00,中学校,0.375
2025-02-20 22:00:00,中学校,0.362
2025-02-20 22:30:00,中学校,0.381
2025-02-20 23:00:00,中学校,0.399
2025-02-20 23:30:00,中学校,0.377
2025-02-21 00:00:00,中学校,0.374
2025-02-21 00:30:00,中学校,0.382
2025-02-21 01:00:00,中学校,0.42
2025-02-21 01:30:00,中学校,0.412
2025-02-21 02:00:00,中学校,0.364
2025-02-21 02:30:00,中学校,0.388
2025-02-21 03:00:00,中学校,0.403
2025-02-21 03:30:00,中学校,0.383
2025-02-21 04:00:00,中学校,0.369
2025-02-21 04:30:00,中学校,0.361
2025-02-21 05:00:00,中学校,1.317
2025-02-21 05:30:00,中学校,1.236
2025-02-21 06:00:00,中学校,4.782
2025-02-21 06:30:00,中学校,4.896
2025-02-21 07:00:00,中学校,9.51
2025-02-21 07:30:00,中学校,9.484
2025-02-21 08:00:00,中学校,11.866
2025-02-21 08:30:00,中学校,12.82
2025-02-21 09:00:00,中学校,10.043
2025-02-21 09:30:00,中学校,9.324
2025-02-21 10:00:00,中学校,6.527
2025-02-21 10:30:00,中学校,5.19
2025-02-21 11:00:00,中学校,3.714
2025-02-21 11:30:00,中学校,4.19
2025-02-21 12:00:00,中学校,5.429
2025-02-21 12:30:00,中学校,5.068
2025-02-21 13:00:00,中学校,7.054
2025-02-21 13:30:00,中学校,7.508
2025-02-21 14:00:00,中学校,8.448
2025-02-21 14:30:00,中学校,8.0
2025-02-21 15:00:00,中学校,7.68
2025-02-21 15:30:00,中学校,7.525
2025-02-21 16:00:00,中学校,5.364
2025-02-21 16:30:00,中学校,5.016
2025-02-21 17:00:00,中学校,2.8
2025-02-21 17:30:00,中学校,2.661
2025-02-21 18:00:00,中学校,1.152
2025-02-21 18:30:00,中学校,1.142
2025-02-21 19:00:00,中学校,0.386
2025-02-21 19:30:00,中学校,0.38
2025-02-21 20:00:00,中学校,0.335
2025-02-21 20:30:00,中学校,0.359
2025-02-21 21:00:00,中学校,0.372
2025-02-21 21:30:00,中学校,0.379
2025-02-21 22:00:00,中学校,0.385
2025-02-21 22:30:00,中学校,0.38
2025-02-21 23:00:00,中学校,0.357
2025-02-21 23:30:00,中学校,0.387
2025-02-22 00:00:00,中学校,0.355
2025-02-22 00:30:00,中学校,0.393
2025-02-22 01:00:00,中学校,0.395
2025-02-22 01:30:00,中学校,0.37
2025-02-22 02:00:00,中学校,0.358
2025-02-22 02:30:00,中学校,0.357
2025-02-22 03:00:00,中学校,0.35
2025-02-22 03:30:00,中学校,0.353
2025-02-22 04:00:00,中学校,0.367
2025-02-22 04:30:00,中学校,0.36
2025-02-22 05:00:00,中学校,0.34
2025-02-22 05:30:00,中学校,0.361
2025-02-22 06:00:00,中学校,0.372
2025-02-22 06:30:00,中学校,0.364
2025-02-22 07:00:00,中学校,0.354
2025-02-22 07:30:00,中学校,0.326
2025-02-22 08:00:00,中学校,0.527
2025-02-22 08:30:00,中学校,0.498
2025-02-22 09:00:00,中学校,0.719
2025-02-22 09:30:00,中学校,0.714
2025-02-22 10:00:00,中学校,0.932
2025-02-22 10:30:00,中学校,0.92
2025-02-22 11:00:00,中学校,1.061
2025-02-22 11:30:00,中学校,1.096
2025-02-22 12:00:00,中学校,1.165
2025-02-22 12:30:00,中学校,1.187
2025-02-22 13:00:00,中学校,1.012
2025-02-22 13:30:00,中学校,1.069
2025-02-22 14:00:00,中学校,0.836
2025-02-22 14:30:00,中学校,0.887
2025-02-22 15:00:00,中学校,0.701
2025-02-22 15:30:00,中学校,0.734
2025-02-22 16:00:00,中学校,0.496
2025-02-22 16:30:00,中学校,0.516
2025-02-22 17:00:00,中学校,0.364
2025-02-22 17:30:00,中学校,0.359
2025-02-22 18:00:00,中学校,0.355
2025-02-22 18:30:00,中学校,0.383
2025-02-22 19:00:00,中学校,0.363
2025-02-22 19:30:00,中学校,0.325
2025-02-22 20:00:00,中学校,0.382
2025-02-22 20:30:00,中学校,0.353
2025-02-22 21:00:00,中学校,0.374
2025-02-22 21:30:00,中学校,0.349
2025-02-22 22:00:00,中学校,0.37
2025-02-22 22:30:00,中学校,0.317
2025-02-22 23:00:00,中学校,0.369
2025-02-22 23:30:00,中学校,0.354
2025-02-23 00:00:00,中学校,0.347
2025-02-23 00:30:00,中学校,0.384
2025-02-23 01:00:00,中学校,0.368
2025-02-23 01:30:00,中学校,0.366
2025-02-23 02:00:00,中学校,0.357
2025-02-23 02:30:00,中学校,0.387
2025-02-23 03:00:00,中学校,0.362
2025-02-23 03:30:00,中学校,0.398
2025-02-23 04:00:00,中学校,0.393
2025-02-23 04:30:00,中学校,0.396
2025-02-23 05:00:00,中学校,0.388
2025-02-23 05:30:00,中学校,0.359
2025-02-23 06:00:00,中学校,0.371
2025-02-23 06:30:00,中学校,0.366
2025-02-23 07:00:00,中学校,0.386
2025-02-23 07:30:00,中学校,0.37
2025-02-23 08:00:00,中学校,0.493
2025-02-23 08:30:00,中学校,0.54
2025-02-23 09:00:00,中学校,0.696
2025-02-23 09:30:00,中学校,0.686
2025-02-23 10:00:00,中学校,0.891
2025-02-23 10:30:00,中学校,0.958
2025-02-23 11:00:00,中学校,1.066
2025-02-23 11:30:00,中学校,1.08
2025-02-23 12:00:00,中学校,1.123
2025-02-23 12:30:00,中学校,0.989
2025-02-23 13:00:00,中学校,1.0
2025-02-23 13:30:00,中学校,1.041
2025-02-23 14:00:00,中学校,0.923
2025-02-23 14:30:00,中学校,0.864
2025-02-23 15:00:00,中学校,0.672
2025-02-23 15:30:00,中学校,0.697
2025-02-23 16:00:00,中学校,0.532
2025-02-23 16:30:00,中学校,0.445
2025-02-23 17:00:00,中学校,0.321
2025-02-23 17:30:00,中学校,0.402
2025-02-23 18:00:00,中学校,0.342
2025-02-23 18:30:00,中学校,0.363
2025-02-23 19:00:00,中学校,0.342
2025-02-23 19:30:00,中学校,0.364
2025-02-23 20:00:00,中学校,0.368
2025-02-23 20:30:00,中学校,0.4
2025-02-23 21:00:00,中学校,0.383
2025-02-23 21:30:00,中学校,0.346
2025-02-23 22:00:00,中学校,0.335
2025-02-23 22:30:00,中学校,0.379
2025-02-23 23:00:00,中学校,0.36
2025-02-23 23:30:00,中学校,0.357
2025-02-24 00:00:00,中学校,0.392
2025-02-24 00:30:00,中学校,0.338
2025-02-24 01:00:00,中学校,0.363
2025-02-24 01:30:00,中学校,0.382
2025-02-24 02:00:00,中学校,0.348
2025-02-24 02:30:00,中学校,0.394
2025-02-24 03:00:00,中学校,0.351
2025-02-24 03:30:00,中学校,0.369
2025-02-24 04:00:00,中学校,0.357
2025-02-24 04:30:00,中学校,0.319
2025-02-24 05:00:00,中学校,1.283
2025-02-24 05:30:00,中学校,1.363
2025-02-24 06:00:00,中学校,4.341
2025-02-24 06:30:00,中学校,4.434
2025-02-24 07:00:00,中学校,9.452
2025-02-24 07:30:00,中学校,9.963
2025-02-24 08:00:00,中学校,12.302
2025-02-24 08:30:00,中学校,12.542
2025-02-24 09:00:00,中学校,10.067
2025-02-24 09:30:00,中学校,9.786
2025-02-24 10:00:00,中学校,6.178
2025-02-24 10:30:00,中学校,5.405
2025-02-24 11:00:00,中学校,4.143
2025-02-24 11:30:00,中学校,4.257
2025-02-24 12:00:00,中学校,5.22
2025-02-24 12:30:00,中学校,5.272
2025-02-24 13:00:00,中学校,7.535
2025-02-24 13:30:00,中学校,7.204
2025-02-24 14:00:00,中学校,7.506
2025-02-24 14:30:00,中学校,8.188
2025-02-24 15:00:00,中学校,7.918
2025-02-24 15:30:00,中学校,7.524
2025-02-24 16:00:00,中学校,5.048
2025-02-24 16:30:00,中学校,5.218
2025-02-24 17:00:00,中学校,2.672
2025-02-24 17:30:00,中学校,2.695
2025-02-24 18:00:00,中学校,1.098
2025-02-24 18:30:00,中学校,1.149
2025-02-24 19:00:00,中学校,0.36
2025-02-24 19:30:00,中学校,0.364
2025-02-24 20:00:00,中学校,0.386
2025-02-24 20:30:00,中学校,0.367
2025-02-24 21:00:00,中学校,0.381
2025-02-24 21:30:00,中学校,0.382
2025-02-24 22:00:00,中学校,0.369
2025-02-24 22:30:00,中学校,0.364
2025-02-24 23:00:00,中学校,0.346
2025-02-24 23:30:00,中学校,0.35
2025-02-25 00:00:00,中学校,0.381
2025-02-25 00:30:00,中学校,0.381
2025-02-25 01:00:00,中学校,0.352
2025-02-25 01:30:00,中学校,0.377
2025-02-25 02:00:00,中学校,0.374
2025-02-25 02:30:00,中学校,0.387
2025-02-25 03:00:00,中学校,0.41
2025-02-25 03:30:00,中学校,0.381
2025-02-25 04:00:00,中学校,0.357
2025-02-25 04:30:00,中学校,0.384
2025-02-25 05:00:00,中学校,1.243
2025-02-25 05:30:00,中学校,1.457
2025-02-25 06:00:00,中学校,4.297
2025-02-25 06:30:00,中学校,4.678
2025-02-25 07:00:00,中学校,9.704
2025-02-25 07:30:00,中学校,9.502
2025-02-25 08:00:00,中学校,12.229
2025-02-25 08:30:00,中学校,13.38
2025-02-25 09:00:00,中学校,10.333
2025-02-25 09:30:00,中学校,9.972
2025-02-25 10:00:00,中学校,6.19
2025-02-25 10:30:00,中学校,5.663
2025-02-25 11:00:00,中学校,4.149
2025-02-25 11:30:00,中学校,3.734
2025-02-25 12:00:00,中学校,4.918
2025-02-25 12:30:00,中学校,5.443
2025-02-25 13:00:00,中学校,7.453
2025-02-25 13:30:00,中学校,8.128
2025-02-25 14:00:00,中学校,7.999
2025-02-25 14:30:00,中学校,8.572
2025-02-25 15:00:00,中学校,7.226
2025-02-25 15:30:00,中学校,7.626
2025-02-25 16:00:00,中学校,5.222
2025-02-25 16:30:00,中学校,5.021
2025-02-25 17:00:00,中学校,2.592
2025-02-25 17:30:00,中学校,2.646
2025-02-25 18:00:00,中学校,1.06
2025-02-25 18:30:00,中学校,1.142
2025-02-25 19:00:00,中学校,0.318
2025-02-25 19:30:00,中学校,0.359
2025-02-25 20:00:00,中学校,0.387
2025-02-25 20:30:00,中学校,0.386
2025-02-25 21:00:00,中学校,0.34
2025-02-25 21:30:00,中学校,0.381
2025-02-25 22:00:00,中学校,0.349
2025-02-25 22:30:00,中学校,0.363
2025-02-25 23:00:00,中学校,0.384
2025-02-25 23:30:00,中学校,0.352
2025-02-26 00:00:00,中学校,0.397
2025-02-26 00:30:00,中学校,0.375
2025-02-26 01:00:00,中学校,0.379
2025-02-26 01:30:00,中学校,0.39
2025-02-26 02:00:00,中学校,0.387
2025-02-26 02:30:00,中学校,0.385
2025-02-26 03:00:00,中学校,0.358
2025-02-26 03:30:00,中学校,0.35
2025-02-26 04:00:00,中学校,0.365
2025-02-26 04:30:00,中学校,0.379
2025-02-26 05:00:00,中学校,1.227
2025-02-26 05:30:00,中学校,1.349
2025-02-26 06:00:00,中学校,4.663
2025-02-26 06:30:00,中学校,4.536
2025-02-26 07:00:00,中学校,9.733
2025-02-26 07:30:00,中学校,9.734
2025-02-26 08:00:00,中学校,12.804
2025-02-26 08:30:00,中学校,12.995
2025-02-26 09:00:00,中学校,11.492
2025-02-26 09:30:00,中学校,10.134
2025-02-26 10:00:00,中学校,5.513
2025-02-26 10:30:00,中学校,5.154
2025-02-26 11:00:00,中学校,3.72
2025-02-26 11:30:00,中学校,3.851
2025-02-26 12:00:00,中学校,5.437
2025-02-26 12:30:00,中学校,5.152
2025-02-26 13:00:00,中学校,7.489
2025-02-26 13:30:00,中学校,7.071
2025-02-26 14:00:00,中学校,8.481
2025-02-26 14:30:00,中学校,8.653
2025-02-26 15:00:00,中学校,7.169
2025-02-26 15:30:00,中学校,7.475
2025-02-26 16:00:00,中学校,4.918
2025-02-26 16:30:00,中学校,4.719
2025-02-26 17:00:00,中学校,2.766
2025-02-26 17:30:00,中学校,2.747
2025-02-26 18:00:00,中学校,1.155
2025-02-26 18:30:00,中学校,1.176
2025-02-26 19:00:00,中学校,0.365
2025-02-26 19:30:00,中学校,0.367
2025-02-26 20:00:00,中学校,0.365
2025-02-26 20:30:00,中学校,0.376
2025-02-26 21:00:00,中学校,0.368
2025-02-26 21:30:00,中学校,0.372
2025-02-26 22:00:00,中学校,0.357
2025-02-26 22:30:00,中学校,0.351
2025-02-26 23:00:00,中学校,0.353
2025-02-26 23:30:00,中学校,0.378
2025-02-27 00:00:00,中学校,0.369
2025-02-27 00:30:00,中学校,0.361
2025-02-27 01:00:00,中学校,0.382
2025-02-27 01:30:00,中学校,0.397
2025-02-27 02:00:00,中学校,0.361
2025-02-27 02:30:00,中学校,0.35
2025-02-27 03:00:00,中学校,0.388
2025-02-27 03:30:00,中学校,0.37
2025-02-27 04:00:00,中学校,0.367
2025-02-27 04:30:00,中学校,0.389
2025-02-27 05:00:00,中学校,1.294
2025-02-27 05:30:00,中学校,1.337
2025-02-27 06:00:00,中学校,4.614
2025-02-27 06:30:00,中学校,5.32
2025-02-27 07:00:00,中学校,9.638
2025-02-27 07:30:00,中学校,10.157
2025-02-27 08:00:00,中学校,12.37
2025-02-27 08:30:00,中学校,12.809
2025-02-27 09:00:00,中学校,9.95
2025-02-27 09:30:00,中学校,10.448
2025-02-27 10:00:00,中学校,5.669
2025-02-27 10:30:00,中学校,5.84
2025-02-27 11:00:00,中学校,3.851
2025-02-27 11:30:00,中学校,3.843
2025-02-27 12:00:00,中学校,4.761
2025-02-27 12:30:00,中学校,5.352
2025-02-27 13:00:00,中学校,7.102
2025-02-27 13:30:00,中学校,8.146
2025-02-27 14:00:00,中学校,8.096
2025-02-27 14:30:00,中学校,8.808
2025-02-27 15:00:00,中学校,7.735
2025-02-27 15:30:00,中学校,7.226
2025-02-27 16:00:00,中学校,4.843
2025-02-27 16:30:00,中学校,4.994
2025-02-27 17:00:00,中学校,2.844
2025-02-27 17:30:00,中学校,2.999
2025-02-27 18:00:00,中学校,1.053
2025-02-27 18:30:00,中学校,1.123
2025-02-27 19:00:00,中学校,0.359
